Iteration,episode_reward_mean,episode_len_mean
0,-76.6692043275907,300.0
1,141.14053134372838,300.0
2,247.9948328271349,300.0
3,661.4139057203188,300.0
4,873.0367098967205,300.0
5,1191.6466025580603,300.0
6,1388.2628293773582,298.5217391304348
7,1478.9268603042146,297.5
8,1710.2826881440578,288.61290322580646
9,1978.9156866686837,269.86486486486484
10,2106.875919306843,251.95348837209303
11,2348.664712884597,233.27450980392157
12,2486.6030758294137,216.1
13,2599.087392462797,208.08955223880596
14,2700.4755235699135,202.28378378378378
15,2784.076891456787,192.40963855421685
16,2845.3234348466617,180.70212765957447
17,2915.8779520248477,173.72
18,3146.258090403027,159.06
19,3269.3085572329173,142.05
20,3374.4261639489496,126.77
21,3390.0992456239305,120.62
22,3421.399793323188,119.03
23,3392.7771576324976,118.09
24,3402.4486889405116,114.99
25,3377.4279595381836,110.27
26,3366.553060314208,109.97
27,3368.203995251644,110.77
28,3413.7696972659496,109.05
29,3428.9781675019317,105.28
30,3443.4288257494745,104.57
31,3425.699923708455,102.19
32,3421.2714432378248,101.78
33,3426.1155899069568,100.31
34,3424.224854351152,98.14
35,3448.039471812562,98.4
36,3463.785184546191,98.28
37,3474.5433338732155,95.68
38,3472.924705001806,95.05
39,3444.572583227547,95.09
40,3422.47691501756,95.89
41,3440.3813418340224,94.32
42,3431.2885488773622,92.91
43,3439.200075236102,92.18
44,3392.018735259495,89.36
45,3398.5699496104544,87.68
46,3392.5434116579327,87.07
47,3409.0052222162385,86.56
48,3389.872542393103,85.15
49,3397.340631608222,84.63
