Iteration,episode_reward_mean,episode_len_mean
0,-368.0720595317594,300.0
1,-53.526093729132185,300.0
2,515.8441052869669,300.0
3,638.7353980374955,300.0
4,929.2887621846007,300.0
5,1273.4210760145345,295.05
6,1510.4388921161033,290.1666666666667
7,1755.0982293408235,279.39285714285717
8,1919.0687637899955,274.3125
9,2215.3086905079313,252.94871794871796
10,2402.691355422157,242.7111111111111
11,2495.141680028276,237.24
12,2632.666455927044,222.48275862068965
13,2745.2158186165043,210.87878787878788
14,2844.042852987559,199.05333333333334
15,2903.923603811989,190.27380952380952
16,2962.286646725676,182.1720430107527
17,3076.3646133372663,173.28
18,3304.572488253286,159.69
19,3443.8641041084065,140.43
20,3486.890164439363,126.12
21,3498.046144893083,119.42
22,3489.8247461290434,111.32
23,3481.803503468674,106.45
24,3445.8454263851554,103.57
25,3453.823311543799,105.51
26,3460.3799730208398,104.95
27,3461.8046959878843,103.34
28,3429.597667142364,99.64
29,3447.6076327280507,99.11
30,3441.484923636044,97.09
31,3436.265039371132,95.21
32,3430.8138776210017,94.28
33,3464.4015376762445,96.48
34,3478.8290395421814,95.29
35,3465.225825455023,93.73
36,3481.1474719162256,94.46
37,3507.159339908012,94.78
38,3524.4779589325963,96.32
39,3524.8596488855687,97.81
40,3519.5752343915997,99.41
41,3535.0227476810105,99.56
42,3512.176032988209,97.79
43,3495.017547498418,96.07
44,3494.023456057167,96.52
45,3500.9113574938297,93.94
46,3461.6570525495467,91.81
47,3449.2554844846127,91.19
48,3419.0163473696434,89.23
49,3425.052308102525,88.63
