Iteration,episode_reward_mean,episode_len_mean
0,-368.0720595317594,300.0
1,192.12732774236997,300.0
2,808.1095207416543,300.0
3,1158.505112384351,300.0
4,1449.8762702951155,300.0
5,1908.9487012774944,281.3809523809524
6,2277.2555506668036,257.4074074074074
7,2532.0625119344577,241.0909090909091
8,2699.2612507358513,223.8
9,2865.02805428371,203.26530612244898
10,2968.9596455041055,188.5344827586207
11,3060.893588121463,173.31884057971016
12,3118.440553940421,166.06410256410257
13,3190.0504875462675,160.33333333333334
14,3219.1388963480454,154.11340206185568
15,3456.9473207428127,135.54
16,3555.087965700378,114.23
17,3571.6062831927593,106.82
18,3577.4317666453576,101.12
19,3587.8881781545324,99.44
20,3558.195543096901,97.07
21,3592.404991157623,96.82
22,3573.005755246673,94.97
23,3549.535018490475,93.86
24,3562.247619732096,94.45
25,3554.2569215664525,94.43
26,3541.920406933826,94.38
27,3500.9800935378644,92.3
28,3499.8322944814536,94.05
29,3488.873517798753,94.78
30,3452.2388468619233,93.21
31,3446.215703432903,94.47
32,3423.0278930630807,93.24
33,3399.7406067385687,90.26
34,3408.217297720083,90.31
35,3427.446271410563,90.81
36,3423.9786626796135,92.02
37,3436.440291535858,91.32
38,3431.8565899112555,92.0
39,3461.417940900389,93.26
40,3480.122585650765,90.81
41,3476.5086463675675,90.3
42,3489.066101219534,93.58
43,3451.721127481399,91.76
44,3433.520735739799,90.56
45,3432.518074251504,90.37
46,3415.690634149672,91.26
47,3395.5015279556123,89.76
48,3352.27996567016,88.59
49,3323.2757803927448,86.69
