Iteration,episode_reward_mean,episode_len_mean
0,155.9699472005685,300.0
1,202.13374460907053,300.0
2,639.5217435711776,300.0
3,892.082217187767,300.0
4,1442.943724315322,290.11764705882354
5,1896.4143567750602,264.1363636363636
6,2260.028533434482,248.53571428571428
7,2507.9157781044273,221.91666666666666
8,2663.2389950021625,201.77272727272728
9,2808.256149084719,178.19642857142858
10,2923.334348182119,164.75757575757575
11,3028.655585270175,151.49367088607596
12,3082.496074485455,142.5164835164835
13,3159.1744559075687,133.38
14,3426.024994092243,107.44
15,3403.638372404983,93.18
16,3405.0456575964236,85.58
17,3417.000554018566,84.23
18,3411.926416919133,82.69
19,3390.9856067441724,81.77
20,3371.9305749347855,81.98
21,3389.6450129567,81.85
22,3438.314365770868,83.18
23,3412.2147725388295,81.59
24,3417.8608846978814,81.88
25,3396.489211750129,82.51
26,3388.1298257069907,84.1
27,3402.4009025241266,85.3
28,3389.954430833634,82.65
29,3415.572470542469,84.48
30,3411.8349937041767,84.47
31,3384.9230510014763,84.96
32,3386.361731382425,85.95
33,3395.6005409081736,85.44
34,3426.4362006090482,86.35
35,3418.064216321369,86.54
36,3429.712547195324,86.88
37,3455.6830287224225,88.1
38,3432.370603056922,85.62
39,3431.715513051218,84.19
40,3444.2165988252837,84.28
41,3468.6551710935823,85.61
42,3456.145670937106,85.32
43,3446.447603953797,83.44
44,3446.02931443504,83.73
45,3459.702642205887,82.91
46,3473.5455691704515,84.59
47,3468.3198265780443,84.58
48,3494.833589658996,85.49
49,3470.298675795211,84.21
50,3476.888393444364,84.3
51,3470.1411560171177,82.86
52,3479.3975094695184,82.61
53,3461.0933500162564,81.71
54,3477.3774134722667,82.36
55,3477.118562602952,81.54
56,3412.8062368406704,78.47
57,3424.8876078872963,79.02
58,3437.6951936297824,78.87
59,3443.1820585431497,78.11
60,3386.606634748675,76.71
61,3418.7448828946335,77.06
62,3434.667341088091,78.06
63,3463.046346142426,78.41
64,3522.271682056901,82.2
65,3493.2420236278085,81.24
66,3497.561828171171,80.36
67,3506.045228971769,82.07
68,3521.1851920176496,82.02
69,3534.839500434129,83.1
70,3510.5299298181717,83.29
71,3468.0429705351034,82.32
72,3474.6565248847323,80.78
73,3502.6014881899305,80.94
74,3482.7717372868733,80.91
75,3528.469196946345,83.17
76,3507.150001280221,82.16
77,3524.9780890580605,85.11
78,3498.675518557912,85.32
79,3497.8890993143727,85.49
80,3480.2242425649747,84.9
81,3477.6782420579616,84.93
82,3467.7830527249234,85.36
83,3400.426626743931,83.75
84,3402.5232878284633,82.94
85,3420.854773383168,82.72
86,3420.505875469977,82.37
87,3431.920804793415,82.79
88,3425.049312552894,84.53
89,3423.847528150708,84.91
90,3418.757916724608,86.22
91,3428.9124443439023,88.63
92,3461.8553697573034,89.65
93,3442.684343221917,88.27
94,3443.866522331446,88.32
95,3454.789331419905,89.49
96,3473.4417353580466,89.09
97,3487.6219431748295,89.0
98,3484.5595146973683,88.85
99,3499.5923590181933,88.03
