Iteration,episode_reward_mean,episode_len_mean
0,,
1,,
2,214.7563892072974,300.0
3,214.7563892072974,300.0
4,214.7563892072974,300.0
5,658.9102969376352,300.0
6,658.9102969376352,300.0
7,658.9102969376352,300.0
8,1086.451247529147,300.0
9,1086.451247529147,300.0
10,1086.451247529147,300.0
11,1365.3663849117913,300.0
12,1365.3663849117913,300.0
13,1365.3663849117913,300.0
14,1644.514624072509,299.69
15,1644.514624072509,299.69
16,1744.5422491299535,297.72
17,2148.2440563896585,296.74
18,2235.171331333938,290.67
19,2368.451221517979,285.35
20,2586.855443229627,280.71
21,2742.4208148406988,274.9
22,2832.854120995559,269.6
23,2928.660521566317,262.04
24,3051.1284163771447,253.73
25,3084.3436204566988,240.59
26,3163.926131343203,230.17
27,3315.752923341954,211.17
28,3292.596909922607,201.25
29,3306.1733275835154,189.84
30,3314.2746086402044,170.91
31,3295.244013180221,162.59
32,3314.5107549124314,149.51
33,3325.8484492181105,140.57
34,3295.2360329384123,137.32
35,3323.9773769084522,132.7
36,3340.7922709299037,129.24
37,3357.9308783142765,124.8
38,3352.8035070295236,126.37
39,3315.730435154769,123.36
40,3353.3397920861385,122.89
41,3350.4334981942193,123.79
42,3305.26166689611,122.42
43,3259.934520171336,122.45
44,3268.9268681698386,115.58
45,3298.986031894563,116.12
46,3281.013732486924,109.83
47,3294.4663943420414,112.7
48,3340.152494545373,113.14
49,3312.825326138901,110.37
50,3305.494180528199,112.62
51,3281.7288524473183,110.86
52,3287.9548178722343,106.62
53,3344.9621697417438,100.8
54,3365.100266792727,100.33
55,3375.040961260593,97.86
56,3390.928197386698,95.53
57,3381.365749702658,95.53
58,3370.4558149266363,95.52
59,3352.688879836016,95.11
60,3357.811707543758,97.35
61,3360.5334091502014,98.32
62,3373.325851681054,99.62
63,3339.6370148877554,100.59
64,3278.715995929794,101.61
65,3296.4171675425796,94.92
66,3287.894239184403,93.93
67,3326.9691998590592,94.53
68,3352.6783469654533,96.33
69,3393.9406730147853,95.08
70,3402.952297220659,96.97
71,3398.617569047596,98.32
72,3381.3017846942676,91.88
73,3404.6238685041235,94.57
74,3406.715005182989,99.6
75,3379.68947535943,100.09
76,3378.371098593727,98.42
77,3336.313342953144,100.58
78,3363.611198760056,98.52
79,3333.0496613492573,92.1
80,3357.8973161349395,95.16
81,3329.065446521193,97.89
82,3325.0221953775767,97.06
83,3298.8275203165667,99.06
84,3312.01229091377,99.87
85,3290.6709344165206,98.9
86,3308.0395963533088,103.28
87,3370.8269650901675,103.43
88,3387.169900602384,102.82
89,3387.4268737136354,102.98
90,3409.583504546093,100.3
91,3420.4920391175187,98.84
92,3417.8565220143764,97.29
93,3429.098112136066,95.48
94,3394.8298144605824,91.85
95,3407.760254241677,95.87
96,3394.2991432431218,98.27
97,3350.701862774163,98.21
98,3286.275954861057,98.88
99,3345.850238495263,101.38
