Iteration,episode_reward_mean,episode_len_mean
0,-346.43713672169764,300.0
1,327.7125706944389,300.0
2,741.2490425144855,300.0
3,1150.5977397169577,289.53846153846155
4,1475.4382419823573,291.88235294117646
5,1814.2851358495147,283.9047619047619
6,2124.586681530216,264.3076923076923
7,2446.1103583498852,240.6969696969697
8,2693.6718309533153,214.0
9,2845.9974636865823,188.43396226415095
10,2960.259116747659,170.984375
11,3032.0334204703227,159.78666666666666
12,3064.7971606883534,152.43529411764706
13,3112.6629181954618,146.61052631578949
14,3276.481417831885,137.03
15,3427.116271829832,115.16
16,3482.6270421178606,102.32
17,3420.9424458525773,95.13
18,3387.128781840229,93.46
19,3377.088539282677,95.74
20,3357.897649546958,94.65
21,3350.471914278064,95.24
22,3336.495816230267,98.19
23,3340.4730804740457,97.71
24,3344.3937717158933,95.92
25,3345.4496390158142,95.18
26,3341.83589526856,96.22
27,3393.7644335464765,97.43
28,3423.158228767714,99.04
29,3443.011624203729,96.59
30,3429.4217998720474,96.23
31,3458.0595641372906,91.55
32,3456.349157279459,91.55
33,3507.404666562581,92.37
34,3503.1215086028096,90.48
35,3478.899434643288,89.39
36,3479.011838332243,88.97
37,3462.957733763224,86.92
38,3471.219242778657,88.65
39,3477.0416328506685,89.41
40,3469.2894143763424,91.34
41,3447.8033357950917,89.94
42,3416.1462587816363,89.98
43,3407.662709668988,90.17
44,3438.332311985214,90.24
45,3430.2371465522265,91.19
46,3418.704330125275,91.42
47,3421.746852814573,89.53
48,3476.0814434594176,89.87
49,3484.9859213224636,91.11
