Iteration,episode_reward_mean,episode_len_mean
0,-273.2765801159125,300.0
1,-338.39964688324807,300.0
2,326.08997288499273,300.0
3,512.156160152744,300.0
4,758.1517613190913,300.0
5,1089.756638391958,300.0
6,1386.683642719355,293.3478260869565
7,1787.3014626766583,285.32142857142856
8,1914.1017031825465,280.7741935483871
9,2117.520397053005,276.19444444444446
10,2321.8987713786446,272.8
11,2493.265398663153,259.69565217391306
12,2640.817633753945,248.34615384615384
13,2764.795541568624,240.48275862068965
14,2834.5786842614566,223.47761194029852
15,2906.5513669928882,216.86301369863014
16,2977.8141158683707,206.65853658536585
17,3010.5538171353387,201.13483146067415
18,3070.3275809954293,193.42857142857142
19,3318.3149771271937,181.33
20,3526.3429932602676,164.45
21,3566.1580772100137,146.0
22,3593.663942405995,135.28
23,3542.416687146833,124.07
24,3512.3782082971784,115.94
25,3535.5070019722484,113.45
26,3516.1380241727666,111.6
27,3542.020840803354,110.1
28,3555.7035399006995,107.33
29,3541.641957306158,104.23
30,3516.615380020794,101.79
31,3529.6522773114657,101.99
32,3533.097254757468,99.72
33,3560.4118201240944,102.19
34,3537.8974810036716,100.83
35,3536.209909678944,101.14
36,3548.4119902813613,100.34
37,3514.1963244024105,99.31
38,3512.592869579576,100.37
39,3501.932333104122,100.49
40,3514.994248971585,99.15
41,3495.9989835422252,99.3
42,3481.129821248442,99.05
43,3473.716247780592,95.9
44,3479.8276321803346,96.93
45,3448.15229270992,95.1
46,3437.313941116404,94.05
47,3445.9263049403753,93.89
48,3440.3529683424513,91.52
49,3434.217736788258,90.52
