Iteration,episode_reward_mean,episode_len_mean
0,-247.88747212482747,300.0
1,80.2034183472242,300.0
2,979.8397506788431,300.0
3,1283.7148945772983,300.0
4,1636.178705695679,298.8125
5,2056.6277085536967,272.1818181818182
6,2311.630667005886,246.28571428571428
7,2588.930131742829,215.72972972972974
8,2727.379796304554,194.34782608695653
9,2863.6714954899176,179.56363636363636
10,3013.2151780135437,167.86153846153846
11,3077.1442033599565,158.72
12,3134.896545918436,153.85714285714286
13,3198.4862877707706,147.16842105263157
14,3404.520266106725,131.78
15,3490.3071239725004,112.11
16,3551.3947369802754,102.08
17,3536.95025270559,98.66
18,3557.797817985345,98.05
19,3515.668257901946,97.02
20,3505.1011569920524,96.42
21,3479.4639258550596,94.75
22,3452.273570207371,92.98
23,3435.872442260618,91.97
24,3439.3533860107127,92.3
25,3382.984445065007,92.23
26,3410.9336102266825,92.87
27,3398.7119489076217,93.47
28,3415.260262210456,91.74
29,3411.3150879431796,91.02
30,3386.0125313556964,90.95
31,3405.3169399942617,91.58
32,3412.3823648520483,91.79
33,3410.0022989709414,89.68
34,3424.9152809160146,88.94
35,3419.0538777279708,85.92
36,3420.0926466054057,85.72
37,3397.1621672484494,84.52
38,3397.252652973213,85.63
39,3391.8932943641466,86.3
40,3359.8395693067973,83.94
41,3364.9537805729033,84.8
42,3342.858216409601,84.36
43,3335.661182796662,86.51
44,3308.9590375856055,85.55
45,3342.687188767943,86.55
46,3375.311370015989,86.52
47,3438.7739362427506,88.06
48,3461.975828650753,88.43
49,3515.461663474198,89.91
