Iteration,episode_reward_mean,episode_len_mean
0,-368.0720595317594,300.0
1,-231.03918542075152,300.0
2,308.0961160145208,300.0
3,685.7034400836576,300.0
4,1196.4341523925336,292.70588235294116
5,1638.0719636771266,271.22727272727275
6,2000.071892487964,255.40740740740742
7,2301.6787484915076,232.14705882352942
8,2575.5334122676863,209.02325581395348
9,2727.265146988316,194.80392156862746
10,2854.9079927131406,174.0
11,2934.078228048497,161.1081081081081
12,2970.366424056226,152.08235294117648
13,3040.1368276949875,142.6326530612245
14,3354.8968160023937,122.17
15,3464.0810501623114,102.03
16,3476.5514329516823,94.66
17,3470.2724521968285,89.09
18,3445.6116536149557,86.44
19,3466.259958209986,86.36
20,3450.277724615196,85.03
21,3465.610386888802,85.65
22,3473.3538578942,85.79
23,3446.70273440885,82.57
24,3413.2728996656238,81.03
25,3391.9553472081484,80.61
26,3393.5366794379643,80.7
27,3341.6434881685245,80.55
28,3351.191883763793,81.41
29,3348.2175620257917,80.51
30,3359.9064668745914,82.18
31,3383.3851446557214,82.94
32,3376.3468220131535,83.57
33,3405.8803181207013,85.71
34,3404.170089830492,86.26
35,3432.2327873384947,86.69
36,3460.434402970502,86.78
37,3493.53160799059,88.16
38,3511.6022269825417,87.78
39,3495.734496648348,88.8
40,3493.3932374396522,88.76
41,3510.666603051647,87.87
42,3487.8791869486654,86.67
43,3513.8705849833354,87.44
44,3508.2136477255403,86.13
45,3493.1406039785234,83.81
46,3490.0653640890087,82.89
47,3471.1689911187545,81.09
48,3468.792233516359,79.95
49,3467.796718210287,83.25
